@relation 'trainingData-weka.filters.unsupervised.attribute.Remove-R1-11,13,15'

@attribute duration numeric
@attribute pdays numeric
@attribute poutcome {unknown,failure,other,success}
@attribute termDeposit {no,yes}

@data
406,-1,unknown,yes
20,-1,unknown,no
543,-1,unknown,no
73,-1,unknown,no
136,337,failure,no
9,330,other,no
30,-1,unknown,no
444,-1,unknown,no
466,-1,unknown,no
146,370,failure,no
172,-1,unknown,no
16,351,failure,no
150,360,failure,no
88,353,failure,no
96,360,failure,no
277,-1,unknown,no
175,358,failure,no
22,-1,unknown,no
97,-1,unknown,no
164,-1,unknown,no
88,-1,unknown,no
71,360,failure,no
92,370,failure,no
17,-1,unknown,no
155,303,other,no
159,358,failure,no
334,-1,unknown,no
107,265,failure,no
104,-1,unknown,no
143,370,failure,no
217,-1,unknown,no
216,-1,unknown,no
226,346,failure,no
166,-1,unknown,no
64,349,failure,no
105,-1,unknown,no
99,-1,unknown,no
130,-1,unknown,no
121,-1,unknown,no
285,330,other,no
140,-1,unknown,no
167,-1,unknown,no
691,-1,unknown,yes
164,364,failure,no
109,360,failure,no
1129,-1,unknown,yes
175,-1,unknown,no
191,346,failure,yes
239,351,failure,no
292,-1,unknown,no
471,-1,unknown,no
182,339,failure,no
92,-1,unknown,no
396,370,failure,no
432,-1,unknown,no
224,-1,unknown,yes
616,-1,unknown,yes
50,-1,unknown,no
685,-1,unknown,no
423,-1,unknown,no
134,-1,unknown,no
65,-1,unknown,no
165,177,failure,no
668,-1,unknown,yes
177,-1,unknown,no
99,352,failure,no
291,-1,unknown,no
170,-1,unknown,no
117,352,failure,no
330,-1,unknown,no
172,352,failure,no
24,-1,unknown,no
143,370,failure,no
157,345,failure,no
111,356,other,no
553,-1,unknown,no
632,339,failure,no
115,287,failure,no
142,-1,unknown,no
172,364,failure,no
246,-1,unknown,no
329,-1,unknown,no
46,-1,unknown,no
67,177,other,no
95,-1,unknown,no
209,-1,unknown,no
441,-1,unknown,no
185,-1,unknown,no
229,373,other,no
213,-1,unknown,no
293,370,failure,no
46,287,other,no
169,174,failure,no
226,-1,unknown,no
284,-1,unknown,no
156,178,failure,no
151,-1,unknown,no
68,-1,unknown,no
1060,-1,unknown,yes
332,358,failure,no
196,-1,unknown,no
24,346,failure,no
218,331,other,no
131,370,other,no
164,-1,unknown,no
400,-1,unknown,no
123,-1,unknown,no
99,353,failure,no
362,-1,unknown,no
111,-1,unknown,no
502,-1,unknown,no
276,344,other,no
366,-1,unknown,no
367,289,failure,no
158,350,other,no
29,-1,unknown,no
221,-1,unknown,no
197,-1,unknown,no
380,-1,unknown,no
113,-1,unknown,no
228,-1,unknown,no
57,-1,unknown,no
91,356,other,no
43,-1,unknown,no
265,-1,unknown,no
299,360,failure,no
1462,352,failure,no
162,350,failure,no
465,360,failure,no
304,332,failure,no
251,-1,unknown,no
261,-1,unknown,no
8,300,failure,no
480,-1,unknown,no
374,-1,unknown,no
60,371,failure,no
241,365,failure,no
176,-1,unknown,no
566,-1,unknown,yes
649,-1,unknown,no
134,370,other,no
959,174,other,yes
337,-1,unknown,no
93,349,failure,no
291,-1,unknown,no
252,-1,unknown,no
204,364,failure,no
152,370,failure,no
267,-1,unknown,no
406,-1,unknown,no
1094,-1,unknown,yes
884,346,failure,yes
410,-1,unknown,no
210,-1,unknown,no
241,349,failure,no
460,-1,unknown,yes
604,366,other,yes
427,364,failure,no
176,365,failure,no
93,-1,unknown,no
118,374,failure,no
336,322,failure,no
106,-1,unknown,no
205,-1,unknown,no
135,363,failure,no
42,-1,unknown,no
512,-1,unknown,no
75,-1,unknown,no
88,-1,unknown,no
41,-1,unknown,no
181,-1,unknown,no
306,-1,unknown,no
90,-1,unknown,no
136,175,failure,no
305,296,other,no
190,-1,unknown,no
47,-1,unknown,no
172,310,failure,no
204,-1,unknown,no
294,-1,unknown,no
367,297,other,no
173,353,failure,no
113,367,other,no
629,-1,unknown,yes
80,-1,unknown,no
90,-1,unknown,no
28,-1,unknown,no
178,365,other,no
306,-1,unknown,no
386,-1,unknown,no
493,-1,unknown,no
33,365,failure,no
167,-1,unknown,no
125,-1,unknown,no
341,-1,unknown,no
415,296,other,no
223,-1,unknown,no
908,344,other,no
166,-1,unknown,no
67,-1,unknown,no
167,365,failure,no
10,324,other,no
151,-1,unknown,no
384,-1,unknown,no
192,-1,unknown,no
100,-1,unknown,no
308,-1,unknown,no
30,343,other,no
54,-1,unknown,no
340,371,failure,no
346,372,other,no
197,-1,unknown,no
290,356,other,no
72,-1,unknown,no
382,371,failure,no
100,356,failure,no
165,371,failure,no
506,352,other,no
140,364,failure,no
253,-1,unknown,no
195,359,failure,no
235,361,failure,no
165,294,failure,no
133,-1,unknown,no
100,361,other,no
49,-1,unknown,no
145,360,failure,no
103,-1,unknown,no
69,-1,unknown,no
153,-1,unknown,yes
9,-1,unknown,no
117,366,other,no
460,352,other,no
111,371,other,no
10,-1,unknown,no
12,176,other,no
113,-1,unknown,no
8,366,other,no
667,357,other,yes
670,346,failure,yes
14,344,other,no
115,-1,unknown,no
14,-1,unknown,no
289,-1,unknown,no
10,360,failure,no
354,-1,unknown,no
61,298,failure,no
306,365,failure,no
103,-1,unknown,no
172,-1,unknown,no
778,301,failure,no
39,-1,unknown,no
1181,-1,unknown,no
124,-1,unknown,no
45,-1,unknown,no
16,365,failure,no
233,353,failure,no
347,-1,unknown,no
133,-1,unknown,no
196,-1,unknown,no
655,-1,unknown,yes
452,345,other,no
56,176,failure,no
191,371,other,no
78,-1,unknown,no
85,-1,unknown,no
642,-1,unknown,no
73,-1,unknown,no
551,371,failure,yes
607,344,failure,no
409,361,failure,yes
382,-1,unknown,yes
7,340,other,no
239,-1,unknown,no
54,-1,unknown,no
123,365,failure,no
60,343,failure,no
123,-1,unknown,no
270,-1,unknown,no
311,368,failure,yes
259,-1,unknown,no
300,-1,unknown,no
760,-1,unknown,yes
224,352,failure,no
21,331,failure,no
128,291,failure,no
198,359,other,no
302,-1,unknown,no
146,-1,unknown,no
71,-1,unknown,no
619,340,failure,yes
88,-1,unknown,no
213,364,failure,no
64,-1,unknown,no
233,-1,unknown,no
49,364,failure,no
124,357,failure,no
345,310,failure,no
20,291,other,no
1452,-1,unknown,no
317,-1,unknown,no
16,351,failure,no
241,364,failure,no
250,-1,unknown,no
7,371,failure,no
67,368,failure,no
432,-1,unknown,no
48,-1,unknown,no
158,365,other,no
72,178,failure,no
377,-1,unknown,no
169,352,failure,no
195,-1,unknown,no
217,-1,unknown,no
160,277,failure,no
612,177,failure,no
64,-1,unknown,no
310,-1,unknown,no
14,-1,unknown,no
373,-1,unknown,no
58,266,failure,no
55,-1,unknown,no
98,330,failure,no
180,-1,unknown,no
192,347,failure,no
68,-1,unknown,no
148,291,failure,no
64,-1,unknown,no
119,351,other,no
665,-1,unknown,no
132,304,failure,no
391,-1,unknown,no
111,-1,unknown,no
188,-1,unknown,no
51,311,failure,no
185,350,failure,no
859,-1,unknown,yes
493,-1,unknown,no
192,364,other,no
207,-1,unknown,no
399,-1,unknown,no
899,-1,unknown,yes
415,360,failure,no
282,277,failure,no
77,368,failure,no
536,364,other,yes
101,371,failure,no
272,365,failure,no
133,353,other,no
39,361,failure,no
23,346,failure,no
267,354,other,no
12,-1,unknown,no
353,-1,unknown,no
578,364,other,no
77,297,failure,no
669,312,failure,yes
495,347,failure,no
233,368,failure,no
48,298,failure,no
24,-1,unknown,no
187,367,failure,no
283,-1,unknown,no
326,179,failure,yes
58,352,failure,no
181,-1,unknown,no
301,274,failure,no
106,368,failure,no
148,345,other,no
44,-1,unknown,no
901,-1,unknown,yes
1286,-1,unknown,no
122,343,failure,no
87,-1,unknown,no
127,-1,unknown,no
744,-1,unknown,yes
177,361,failure,no
454,-1,unknown,no
12,-1,unknown,no
332,297,other,no
123,-1,unknown,no
984,368,failure,no
514,-1,unknown,no
224,-1,unknown,no
25,350,other,no
151,-1,unknown,no
552,329,failure,yes
7,-1,unknown,no
339,345,failure,no
76,364,other,no
82,-1,unknown,no
298,-1,unknown,no
51,345,failure,no
386,-1,unknown,no
395,361,other,no
416,-1,unknown,yes
193,-1,unknown,no
262,-1,unknown,no
22,-1,unknown,no
637,-1,unknown,yes
59,367,other,no
34,360,other,no
48,-1,unknown,no
75,368,failure,no
301,368,failure,no
164,337,other,no
133,-1,unknown,no
523,353,other,yes
151,345,failure,no
36,176,failure,no
193,-1,unknown,no
36,-1,unknown,no
110,-1,unknown,no
56,368,failure,no
174,361,failure,no
148,365,other,no
224,-1,unknown,no
322,-1,unknown,no
333,-1,unknown,no
311,-1,unknown,no
292,-1,unknown,no
145,329,failure,no
128,-1,unknown,no
439,175,other,no
290,-1,unknown,no
375,-1,unknown,no
178,359,failure,no
27,-1,unknown,no
333,-1,unknown,no
256,-1,unknown,no
173,298,other,no
171,175,failure,no
134,-1,unknown,no
26,340,failure,no
74,-1,unknown,no
340,-1,unknown,no
237,-1,unknown,no
285,-1,unknown,yes
239,352,other,no
109,373,other,no
730,-1,unknown,yes
10,175,other,no
178,270,other,no
71,364,failure,no
7,-1,unknown,no
16,309,failure,no
229,268,failure,no
22,-1,unknown,no
191,-1,unknown,no
536,-1,unknown,yes
178,-1,unknown,no
41,-1,unknown,no
142,-1,unknown,no
45,-1,unknown,no
10,-1,unknown,no
166,-1,unknown,no
358,176,failure,no
100,-1,unknown,no
84,345,other,no
66,-1,unknown,no
576,371,failure,yes
79,373,failure,no
50,352,failure,no
135,361,failure,no
456,-1,unknown,no
87,368,failure,no
78,359,failure,no
354,-1,unknown,no
183,361,failure,no
117,-1,unknown,no
98,350,failure,no
412,-1,unknown,no
251,-1,unknown,no
245,-1,unknown,no
15,361,failure,no
14,-1,unknown,no
268,-1,unknown,no
144,352,other,no
404,-1,unknown,no
192,276,failure,no
1015,-1,unknown,yes
663,-1,unknown,yes
52,-1,unknown,no
210,-1,unknown,no
133,-1,unknown,no
18,371,other,no
261,-1,unknown,no
81,295,failure,no
65,-1,unknown,no
437,347,other,yes
63,354,failure,no
217,178,failure,no
157,-1,unknown,no
463,175,failure,no
189,352,other,no
220,298,failure,no
500,352,failure,no
212,312,other,no
20,-1,unknown,no
327,374,failure,no
894,347,failure,no
823,-1,unknown,no
52,-1,unknown,no
152,352,failure,no
116,-1,unknown,no
29,-1,unknown,no
95,-1,unknown,no
56,-1,unknown,no
564,-1,unknown,no
188,360,failure,no
48,-1,unknown,no
147,-1,unknown,no
360,-1,unknown,no
342,-1,unknown,no
170,-1,unknown,no
119,372,failure,no
80,-1,unknown,no
659,-1,unknown,yes
265,-1,unknown,no
15,-1,unknown,no
54,-1,unknown,no
837,-1,unknown,yes
77,-1,unknown,no
136,361,other,no
303,351,failure,no
358,-1,unknown,no
47,-1,unknown,no
259,353,failure,no
832,367,failure,yes
169,346,failure,no
1380,-1,unknown,no
201,294,success,no
36,-1,unknown,no
679,366,failure,yes
58,359,other,no
129,-1,unknown,no
495,-1,unknown,no
141,343,failure,no
82,366,failure,no
830,352,failure,yes
317,-1,unknown,yes
26,357,other,no
33,176,other,no
362,-1,unknown,no
432,176,failure,yes
86,367,failure,no
42,-1,unknown,no
956,-1,unknown,yes
175,364,other,no
229,294,other,no
521,-1,unknown,no
264,351,failure,no
99,352,failure,no
87,-1,unknown,no
301,-1,unknown,no
17,351,other,no
184,-1,unknown,no
42,297,failure,no
167,373,failure,no
58,-1,unknown,no
167,-1,unknown,no
237,-1,unknown,no
173,-1,unknown,no
165,-1,unknown,no
858,-1,unknown,yes
132,359,failure,no
173,-1,unknown,no
406,296,failure,no
1012,-1,unknown,yes
13,-1,unknown,no
160,-1,unknown,no
372,371,success,no
206,-1,unknown,no
137,176,failure,no
219,-1,unknown,no
320,371,failure,no
57,332,failure,no
223,298,failure,no
109,352,success,no
175,-1,unknown,no
264,-1,unknown,no
124,-1,unknown,no
1111,-1,unknown,yes
44,-1,unknown,no
64,-1,unknown,no
50,-1,unknown,no
10,373,other,no
270,-1,unknown,no
31,373,other,no
296,353,other,no
22,337,failure,no
1357,374,failure,yes
212,368,failure,no
99,346,other,no
582,-1,unknown,no
709,-1,unknown,yes
199,354,failure,no
140,372,failure,no
15,-1,unknown,no
61,-1,unknown,no
152,-1,unknown,no
245,373,failure,no
23,-1,unknown,no
297,-1,unknown,no
197,288,failure,no
63,365,other,no
1259,333,failure,no
80,352,other,no
951,-1,unknown,no
255,-1,unknown,no
284,-1,unknown,no
550,340,failure,no
77,347,failure,no
314,177,other,no
193,-1,unknown,no
124,298,failure,no
12,178,failure,no
134,-1,unknown,no
895,365,failure,no
17,-1,unknown,no
212,364,other,no
43,177,failure,no
14,-1,unknown,no
376,368,failure,no
22,-1,unknown,no
122,-1,unknown,no
134,-1,unknown,no
21,-1,unknown,no
144,-1,unknown,no
16,-1,unknown,no
781,178,failure,no
128,-1,unknown,no
411,175,other,no
266,-1,unknown,no
195,-1,unknown,no
74,367,other,no
232,365,other,no
340,368,failure,no
309,-1,unknown,no
12,-1,unknown,no
136,359,failure,no
349,-1,unknown,no
153,-1,unknown,no
215,-1,unknown,no
233,-1,unknown,no
298,-1,unknown,no
59,-1,unknown,no
49,-1,unknown,no
113,-1,unknown,no
1002,-1,unknown,yes
80,368,failure,no
306,347,failure,no
61,371,other,no
20,-1,unknown,no
51,368,failure,no
69,361,failure,no
880,-1,unknown,yes
600,-1,unknown,no
18,-1,unknown,no
47,-1,unknown,no
333,364,failure,no
102,364,failure,no
101,291,failure,no
800,-1,unknown,no
19,-1,unknown,no
476,-1,unknown,no
14,-1,unknown,no
50,-1,unknown,no
262,352,failure,no
934,368,failure,yes
51,-1,unknown,no
208,-1,unknown,no
162,361,failure,no
166,-1,unknown,no
34,374,other,no
22,331,failure,no
258,-1,unknown,no
71,347,failure,no
93,-1,unknown,no
92,353,failure,no
1237,361,failure,no
655,175,failure,yes
187,-1,unknown,no
200,298,failure,no
432,-1,unknown,no
69,357,failure,no
28,366,other,no
68,359,failure,no
109,-1,unknown,no
117,-1,unknown,no
136,346,failure,no
101,-1,unknown,no
126,333,failure,no
137,371,failure,no
509,345,other,no
143,343,failure,no
641,-1,unknown,no
85,368,failure,no
415,375,failure,yes
131,365,other,no
339,-1,unknown,no
15,-1,unknown,no
315,367,failure,no
63,-1,unknown,no
1068,-1,unknown,yes
58,-1,unknown,no
1326,175,failure,no
149,-1,unknown,no
34,331,other,no
204,359,failure,no
376,-1,unknown,no
31,179,failure,no
133,-1,unknown,no
439,-1,unknown,no
38,332,failure,no
73,-1,unknown,no
462,-1,unknown,yes
504,-1,unknown,no
121,-1,unknown,no
49,333,other,no
258,343,other,no
163,359,failure,no
158,352,failure,no
126,350,failure,no
166,-1,unknown,no
11,330,failure,no
1313,312,failure,yes
168,364,other,no
157,-1,unknown,no
1598,175,failure,yes
57,366,other,no
543,350,failure,no
692,-1,unknown,yes
55,-1,unknown,no
59,-1,unknown,no
242,-1,unknown,no
33,-1,unknown,no
130,-1,unknown,no
13,178,success,no
27,-1,unknown,no
15,178,other,no
45,-1,unknown,no
722,-1,unknown,yes
68,368,failure,no
17,355,failure,no
9,-1,unknown,no
102,178,failure,no
117,-1,unknown,no
1032,-1,unknown,yes
523,-1,unknown,no
113,348,failure,no
201,-1,unknown,no
8,-1,unknown,no
8,-1,unknown,no
16,355,other,no
58,-1,unknown,no
28,-1,unknown,no
11,-1,unknown,no
899,-1,unknown,yes
17,178,other,no
11,-1,unknown,no
16,-1,unknown,no
114,364,other,no
159,371,other,no
106,362,other,no
177,-1,unknown,no
359,-1,unknown,no
9,350,other,no
17,-1,unknown,no
11,-1,unknown,no
160,-1,unknown,no
19,364,failure,no
19,349,other,no
193,-1,unknown,no
116,-1,unknown,no
157,-1,unknown,no
73,-1,unknown,no
18,360,failure,no
26,354,success,no
97,298,failure,no
90,-1,unknown,no
144,-1,unknown,no
19,-1,unknown,no
16,368,other,no
22,179,failure,no
44,-1,unknown,no
24,349,other,no
16,180,other,no
7,367,failure,no
131,363,failure,no
27,-1,unknown,no
14,-1,unknown,no
77,-1,unknown,no
21,-1,unknown,no
15,-1,unknown,no
30,-1,unknown,no
13,-1,unknown,no
236,178,failure,no
201,293,other,no
259,-1,unknown,no
76,-1,unknown,no
90,-1,unknown,no
51,-1,unknown,no
50,356,other,no
35,-1,unknown,no
10,-1,unknown,no
164,370,failure,no
552,-1,unknown,no
380,-1,unknown,no
450,304,success,no
30,-1,unknown,no
75,-1,unknown,no
557,-1,unknown,no
108,-1,unknown,no
40,-1,unknown,no
173,299,other,no
197,355,failure,no
97,355,failure,no
47,-1,unknown,no
333,-1,unknown,no
311,-1,unknown,no
55,-1,unknown,no
134,350,failure,no
125,368,failure,no
213,264,failure,no
192,180,failure,no
57,180,failure,no
16,362,failure,no
16,364,other,no
245,-1,unknown,no
442,266,failure,yes
158,355,failure,no
410,-1,unknown,no
283,-1,unknown,no
217,370,failure,no
298,355,failure,no
242,-1,unknown,no
97,370,failure,no
420,363,failure,no
166,349,other,no
155,180,failure,no
325,-1,unknown,no
166,357,other,no
97,180,failure,no
74,-1,unknown,no
15,363,failure,no
51,367,other,no
216,-1,unknown,no
17,369,other,no
288,-1,unknown,no
296,-1,unknown,no
12,-1,unknown,no
200,-1,unknown,no
28,-1,unknown,no
175,293,failure,no
88,364,failure,no
185,-1,unknown,no
248,-1,unknown,no
52,-1,unknown,no
155,-1,unknown,no
205,-1,unknown,no
68,-1,unknown,no
114,-1,unknown,no
297,-1,unknown,no
185,178,failure,no
1126,350,failure,no
382,-1,unknown,no
10,354,failure,no
222,-1,unknown,no
284,-1,unknown,no
261,178,failure,no
113,-1,unknown,no
134,-1,unknown,no
11,-1,unknown,no
19,-1,unknown,no
110,334,other,no
1340,-1,unknown,yes
110,370,failure,no
119,-1,unknown,no
170,346,failure,no
245,-1,unknown,no
268,-1,unknown,no
182,-1,unknown,no
487,-1,unknown,yes
309,-1,unknown,yes
18,304,failure,no
154,-1,unknown,no
666,360,success,yes
2301,-1,unknown,yes
618,-1,unknown,yes
169,-1,unknown,no
176,-1,unknown,no
145,-1,unknown,no
119,-1,unknown,no
295,-1,unknown,no
226,-1,unknown,no
268,355,failure,no
33,298,other,no
176,-1,unknown,no
136,-1,unknown,no
41,-1,unknown,no
40,269,failure,no
252,-1,unknown,no
156,348,failure,no
126,-1,unknown,no
55,-1,unknown,no
114,-1,unknown,no
134,-1,unknown,no
98,178,failure,no
18,178,other,no
351,-1,unknown,yes
158,-1,unknown,no
98,-1,unknown,no
379,-1,unknown,no
357,-1,unknown,yes
77,-1,unknown,no
632,-1,unknown,no
9,-1,unknown,no
58,-1,unknown,no
148,-1,unknown,no
98,-1,unknown,no
843,370,failure,yes
18,-1,unknown,no
345,-1,unknown,no
8,-1,unknown,no
57,-1,unknown,no
420,-1,unknown,yes
132,360,failure,no
34,-1,unknown,no
261,-1,unknown,no
398,370,failure,no
287,-1,unknown,no
208,-1,unknown,no
179,-1,unknown,no
119,-1,unknown,no
140,-1,unknown,no
185,-1,unknown,no
26,-1,unknown,no
191,357,success,no
53,-1,unknown,no
44,355,failure,no
173,-1,unknown,no
380,355,failure,no
143,-1,unknown,no
115,-1,unknown,no
217,-1,unknown,no
63,-1,unknown,no
325,-1,unknown,no
167,-1,unknown,no
21,-1,unknown,no
277,264,failure,no
185,-1,unknown,no
202,263,failure,no
9,-1,unknown,no
507,-1,unknown,yes
82,335,other,no
105,-1,unknown,no
212,-1,unknown,no
546,-1,unknown,no
196,-1,unknown,no
431,-1,unknown,yes
152,349,other,no
365,-1,unknown,no
229,355,failure,no
74,349,other,no
224,356,failure,no
600,332,other,yes
156,297,other,no
123,-1,unknown,no
190,-1,unknown,no
435,74,success,no
43,367,success,no
106,-1,unknown,no
326,-1,unknown,no
199,-1,unknown,no
170,-1,unknown,no
189,-1,unknown,no
84,-1,unknown,no
15,-1,unknown,no
143,-1,unknown,no
399,-1,unknown,no
125,350,failure,no
644,-1,unknown,no
166,-1,unknown,no
111,-1,unknown,no
184,-1,unknown,no
616,370,success,yes
110,315,failure,no
116,-1,unknown,no
178,-1,unknown,no
334,-1,unknown,no
144,-1,unknown,no
177,-1,unknown,no
232,178,success,no
700,-1,unknown,yes
191,-1,unknown,no
72,-1,unknown,no
163,-1,unknown,no
78,367,other,no
91,-1,unknown,no
253,-1,unknown,no
239,-1,unknown,no
87,-1,unknown,no
20,370,failure,no
121,-1,unknown,no
127,-1,unknown,no
37,-1,unknown,no
132,279,failure,no
113,-1,unknown,no
24,-1,unknown,no
213,178,failure,no
153,-1,unknown,no
380,-1,unknown,no
192,-1,unknown,no
57,-1,unknown,no
525,-1,unknown,yes
123,-1,unknown,no
180,-1,unknown,no
276,301,success,no
37,370,failure,no
143,-1,unknown,no
1063,-1,unknown,yes
105,355,failure,no
178,-1,unknown,yes
124,-1,unknown,no
612,-1,unknown,yes
316,-1,unknown,no
103,-1,unknown,no
73,-1,unknown,no
230,-1,unknown,no
599,306,success,no
442,-1,unknown,yes
618,355,failure,yes
504,-1,unknown,no
336,356,failure,no
248,279,failure,no
504,-1,unknown,no
82,-1,unknown,no
78,354,failure,no
518,-1,unknown,no
778,336,success,no
61,362,failure,no
222,-1,unknown,no
59,-1,unknown,no
727,-1,unknown,yes
1010,356,failure,no
317,364,other,no
207,-1,unknown,no
46,378,failure,no
120,-1,unknown,no
432,374,other,no
517,350,failure,no
180,360,failure,no
147,347,other,no
465,-1,unknown,no
801,355,failure,yes
599,-1,unknown,no
40,321,other,no
18,-1,unknown,no
35,349,failure,no
309,-1,unknown,no
196,-1,unknown,no
61,-1,unknown,no
154,-1,unknown,no
23,-1,unknown,no
194,-1,unknown,no
104,-1,unknown,no
98,315,failure,no
236,-1,unknown,no
146,-1,unknown,no
181,-1,unknown,no
197,-1,unknown,no
9,341,failure,no
166,-1,unknown,no
267,311,failure,no
87,299,other,no
409,-1,unknown,no
16,273,other,no
8,-1,unknown,no
166,-1,unknown,no
9,178,failure,no
630,356,other,no
382,-1,unknown,no
33,354,other,no
774,-1,unknown,yes
13,355,failure,no
178,-1,unknown,no
42,280,failure,no
375,-1,unknown,no
40,349,failure,no
190,-1,unknown,no
213,-1,unknown,no
69,333,failure,no
412,-1,unknown,no
173,-1,unknown,no
165,-1,unknown,no
179,-1,unknown,no
22,346,failure,no
74,-1,unknown,no
92,374,other,no
166,272,failure,no
857,-1,unknown,no
99,-1,unknown,no
1027,-1,unknown,yes
221,350,other,no
113,-1,unknown,no
577,-1,unknown,no
567,-1,unknown,no
12,-1,unknown,no
14,178,other,no
19,374,other,no
350,-1,unknown,no
76,356,failure,no
142,300,other,no
61,350,other,no
68,-1,unknown,no
732,291,failure,yes
130,-1,unknown,no
695,-1,unknown,no
333,355,failure,no
312,-1,unknown,no
239,349,success,no
1434,356,failure,no
488,336,failure,no
189,348,failure,no
194,364,other,no
486,336,other,no
207,-1,unknown,no
179,-1,unknown,no
82,-1,unknown,no
217,301,failure,no
351,-1,unknown,no
19,-1,unknown,no
13,-1,unknown,no
222,355,failure,no
110,374,failure,no
311,-1,unknown,no
466,-1,unknown,no
109,-1,unknown,no
22,-1,unknown,no
54,279,failure,no
536,-1,unknown,yes
251,-1,unknown,no
895,-1,unknown,no
11,355,other,no
8,353,failure,no
83,-1,unknown,no
1057,355,other,yes
22,-1,unknown,no
427,-1,unknown,no
50,360,failure,no
66,368,failure,no
66,-1,unknown,no
32,-1,unknown,no
193,-1,unknown,no
250,-1,unknown,no
72,369,failure,no
172,346,failure,no
12,-1,unknown,no
6,-1,unknown,no
256,-1,unknown,yes
11,360,failure,no
53,262,failure,no
4,-1,unknown,no
30,336,other,no
5,-1,unknown,no
7,-1,unknown,no
296,-1,unknown,no
170,-1,unknown,no
453,-1,unknown,no
324,360,other,no
122,357,failure,no
663,-1,unknown,no
36,-1,unknown,no
342,-1,unknown,no
291,-1,unknown,no
10,350,other,no
128,-1,unknown,no
82,363,other,no
146,-1,unknown,no
9,-1,unknown,no
9,362,failure,no
8,279,other,no
18,-1,unknown,no
29,-1,unknown,no
20,-1,unknown,no
284,-1,unknown,no
24,-1,unknown,no
11,355,other,no
26,-1,unknown,no
50,-1,unknown,no
22,-1,unknown,no
687,300,failure,no
453,-1,unknown,no
638,-1,unknown,yes
80,350,failure,no
246,-1,unknown,no
12,-1,unknown,no
197,-1,unknown,no
126,355,failure,no
424,-1,unknown,no
28,-1,unknown,no
214,364,failure,no
305,-1,unknown,no
90,-1,unknown,no
236,-1,unknown,no
80,-1,unknown,no
209,-1,unknown,no
178,-1,unknown,no
11,367,other,no
12,374,other,no
267,341,failure,no
176,-1,unknown,no
34,-1,unknown,no
7,-1,unknown,no
56,-1,unknown,no
109,-1,unknown,no
45,-1,unknown,no
1173,278,success,yes
27,356,failure,no
15,-1,unknown,no
42,-1,unknown,no
226,-1,unknown,no
477,356,other,no
171,-1,unknown,no
82,-1,unknown,no
81,-1,unknown,no
1359,368,failure,yes
715,-1,unknown,no
52,-1,unknown,no
32,308,success,no
8,-1,unknown,no
28,-1,unknown,no
390,-1,unknown,yes
642,298,success,yes
639,-1,unknown,yes
135,108,other,no
114,60,failure,no
582,95,success,yes
394,-1,unknown,no
354,-1,unknown,yes
121,-1,unknown,no
190,-1,unknown,no
186,-1,unknown,yes
204,-1,unknown,no
150,-1,unknown,no
172,-1,unknown,no
104,186,failure,no
91,-1,unknown,no
230,-1,unknown,no
122,108,failure,no
89,-1,unknown,no
563,-1,unknown,no
338,-1,unknown,yes
680,95,failure,no
72,-1,unknown,no
491,-1,unknown,yes
74,14,failure,no
298,10,failure,yes
431,-1,unknown,yes
152,-1,unknown,no
168,-1,unknown,no
449,-1,unknown,yes
81,-1,unknown,no
239,-1,unknown,no
100,-1,unknown,no
271,93,success,yes
250,94,success,no
320,-1,unknown,no
807,310,other,no
136,-1,unknown,no
271,183,failure,yes
554,-1,unknown,yes
181,184,failure,no
81,-1,unknown,no
566,-1,unknown,no
223,94,success,yes
98,-1,unknown,no
182,-1,unknown,yes
460,95,success,yes
198,98,success,yes
115,379,failure,no
71,-1,unknown,no
293,-1,unknown,yes
137,-1,unknown,no
169,94,other,no
253,107,failure,no
231,-1,unknown,yes
105,-1,unknown,no
157,-1,unknown,no
43,-1,unknown,no
249,-1,unknown,no
580,-1,unknown,no
685,101,other,yes
46,-1,unknown,no
101,-1,unknown,no
97,103,failure,no
65,-1,unknown,no
644,-1,unknown,no
86,88,failure,no
304,-1,unknown,no
156,-1,unknown,no
365,-1,unknown,no
354,-1,unknown,no
234,-1,unknown,no
146,97,other,no
101,-1,unknown,no
241,108,failure,no
426,-1,unknown,yes
269,-1,unknown,no
464,321,failure,yes
124,-1,unknown,yes
236,-1,unknown,yes
421,-1,unknown,yes
119,-1,unknown,yes
91,-1,unknown,no
56,185,other,no
104,-1,unknown,no
327,-1,unknown,no
106,-1,unknown,no
90,-1,unknown,no
179,-1,unknown,no
265,-1,unknown,no
189,186,failure,yes
344,-1,unknown,no
70,-1,unknown,no
269,40,failure,yes
92,-1,unknown,no
613,-1,unknown,no
915,-1,unknown,yes
185,83,success,no
200,-1,unknown,no
157,363,failure,no
128,-1,unknown,no
163,-1,unknown,no
111,-1,unknown,no
288,96,success,yes
305,-1,unknown,no
74,272,failure,no
115,-1,unknown,no
1064,-1,unknown,yes
213,-1,unknown,yes
205,35,failure,no
180,-1,unknown,no
324,-1,unknown,no
159,111,failure,no
226,-1,unknown,yes
116,18,failure,no
217,306,failure,no
109,-1,unknown,no
214,-1,unknown,no
143,-1,unknown,no
377,-1,unknown,yes
158,-1,unknown,yes
262,353,other,yes
123,-1,unknown,no
117,21,failure,yes
85,-1,unknown,no
217,-1,unknown,no
344,88,failure,yes
352,186,failure,yes
284,-1,unknown,yes
315,-1,unknown,yes
615,-1,unknown,yes
